江苏省高邮	119.45	32.78	-132
江苏省镇江	119.44	32.2	-134
江苏省丹徒	119.44	32.2	-134
江苏省邗江	119.42	32.39	-139
江苏省扬州	119.42	32.39	-139
江苏省灌南	119.36	34.09	-154
江苏省宝应	119.32	33.23	-163
江苏省涟水	119.26	33.77	-178
江苏省灌云	119.23	34.3	-185
江苏省连云港	119.16	34.59	-202
江苏省句容	119.16	31.95	-202
江苏省仪征	119.16	32.27	-202
江苏省淮安	119.15	33.5	-204
江苏省赣榆	119.11	34.83	-214
江苏省淮阴	119.02	33.62	-235
江苏省金湖	119.02	33.01	-235
江苏省清江	119.02	33.59	-235
江苏省溧水	119.02	31.65	-235
江苏省高淳	118.87	31.32	-271
江苏省洪泽	118.85	33.28	-276
江苏省江宁	118.83	31.95	-281
江苏省六合	118.83	32.36	-281
江苏省沭阳	118.79	34.12	-290
江苏省南京	118.78	32.04	-293
江苏省东海	118.75	34.54	-300
江苏省泗阳	118.68	33.73	-317
江苏省江浦	118.62	32.07	-331
江苏省新沂	118.33	34.38	-401
江苏省宿迁	118.3	33.96	-408
江苏省泗洪	118.23	33.46	-425
江苏省盱眙	118.05	33	-468
江苏省邳县	117.97	34.3	-487
江苏省睢宁	117.94	33.89	-494
江苏省铜山	117.2	34.26	-672
江苏省徐州	117.2	34.26	-672
江苏省沛县	116.93	34.73	-737
江苏省丰县	116.57	34.79	-823
港澳台宜兰	121.75	24.75	420
港澳台基隆	121.73	25.14	415
港澳台台北	121.5	25.05	360
港澳台桃园	121.3	25	312
港澳台新竹	120.96	24.81	230
港澳台台中	120.67	24.15	161
港澳台高雄	120.37	22.64	89
港澳台台南	120.19	22.98	46
港澳台香港	114.1	22.2	-1416
港澳台澳门	113.33	22.13	-1601
安徽省广德	119.41	30.89	-142
安徽省郎溪	119.17	31.14	-199
安徽省天长	119	32.68	-240
安徽省宁国	118.95	30.62	-252
安徽省宣城	118.73	31.95	-305
安徽省绩溪	118.57	30.07	-343
安徽省旌得	118.53	30.28	-353
安徽省当涂	118.49	31.55	-362
安徽省马鞍山	118.48	31.56	-365
安徽省来安	118.44	32.44	-374
安徽省歙县	118.44	29.88	-374
安徽省泾县	118.41	30.68	-382
安徽省芜湖	118.38	31.33	-389
安徽省和县	118.37	31.7	-391
安徽省南陵	118.32	30.91	-403
安徽省滁州	118.31	32.33	-406
安徽省屯溪	118.31	29.72	-406
安徽省全椒	118.27	32.1	-415
安徽省繁昌	118.21	31.07	-430
安徽省休宁	118.19	29.81	-434
安徽省太平	118.13	30.28	-449
安徽省含山	118.11	31.7	-454
安徽省嘉山	117.98	32.78	-485
安徽省黟县	117.92	29.93	-499
安徽省泗县	117.89	33.49	-506
安徽省巢湖	117.87	31.62	-511
安徽省五河	117.87	33.14	-511
安徽省巢县	117.87	31.62	-511
安徽省青阳	117.84	30.64	-518
安徽省铜陵	117.82	30.93	-523
安徽省无为	117.75	31.3	-540
安徽省祁门	117.7	29.86	-552
安徽省定远	117.68	32.52	-557
安徽省吴壁	117.55	33.55	-588
安徽省贵池	117.48	30.66	-605
安徽省石台	117.48	30.19	-605
安徽省肥东	117.47	31.89	-607
安徽省凤阳	117.4	32.86	-624
安徽省蚌埠	117.34	32.93	-638
安徽省固镇	117.32	33.33	-643
安徽省卢江	117.29	31.23	-650
安徽省合肥	117.27	31.86	-655
安徽省纵阳	117.21	30.69	-670
安徽省怀远	117.19	32.95	-674
安徽省长丰	117.16	32.47	-682
安徽省肥西	117.15	31.7	-684
安徽省安庆	117.03	30.52	-713
安徽省东至	116.99	30.08	-722
安徽省淮南	116.98	32.62	-725
安徽省宿州	116.97	33.63	-727
安徽省宿县	116.97	33.63	-727
安徽省桐城	116.94	31.04	-734
安徽省舒城	116.94	31.45	-734
安徽省萧县	116.93	34.19	-737
安徽省寿县	116.78	32.57	-773
安徽省淮北	116.77	33.97	-775
安徽省濉溪	116.76	33.92	-778
安徽省毫县	116.76	33.86	-778
安徽省凤台	116.71	32.68	-790
安徽省望江	116.69	30.12	-794
安徽省怀宁	116.63	30.41	-809
安徽省蒙城	116.55	33.25	-828
安徽省潜山	116.53	30.62	-833
安徽省六安	116.49	31.73	-842
安徽省岳西	116.36	30.84	-874
安徽省砀山	116.34	34.42	-878
安徽省霍山	116.32	31.38	-883
安徽省太湖	116.27	30.42	-895
安徽省霍丘	116.27	32.32	-895
安徽省颖上	116.26	32.62	-898
安徽省涡阳	116.21	33.49	-910
安徽省利辛	116.19	33.12	-914
安徽省宿松	116.13	30.15	-929
安徽省金寨	115.87	31.67	-991
安徽省阜阳	115.81	32.89	-1006
安徽省太和	115.61	33.16	-1054
安徽省阜南	115.6	32.63	-1056
安徽省界首	115.34	33.24	-1118
安徽省临泉	115.24	33.06	-1142
吉林省珲春	130.35	42.85	2484
吉林省图们	129.83	42.98	2359
吉林省汪清	129.75	43.32	2340
吉林省延吉	129.52	42.93	2285
吉林省和龙	129	42.52	2160
吉林省安图	128.3	42.58	1992
吉林省敦化	128.18	43.35	1963
吉林省长白	128.17	41.43	1961
吉林省蛟河	127.33	43.75	1759
吉林省抚松	127.27	42.33	1745
吉林省舒兰	126.97	44.4	1673
吉林省九台	126.83	44.15	1639
吉林省靖宇	126.8	42.38	1632
吉林省桦甸	126.72	42.97	1613
吉林省永吉	126.57	43.87	1577
吉林省吉林	126.57	43.87	1577
吉林省榆树	126.55	44.83	1572
吉林省浑江	126.4	41.97	1536
吉林省集安	126.17	41.15	1481
吉林省磐石	126.03	42.93	1447
吉林省辉南	126.03	42.68	1447
吉林省通化	125.92	41.49	1421
吉林省柳河	125.7	40.88	1368
吉林省双阳	125.68	43.53	1363
吉林省德惠	125.68	44.52	1363
吉林省海龙	125.65	42.53	1356
吉林省东丰	125.5	42.68	1320
吉林省长春	125.35	43.88	1284
吉林省伊通	125.32	43.33	1277
吉林省农安	125.15	44.45	1236
吉林省辽源	125.15	42.97	1236
吉林省怀德	124.82	43.5	1157
吉林省扶余	124.82	45.2	1157
吉林省四平	124.37	43.17	1049
吉林省梨树	124.33	43.32	1039
吉林省大安	124.18	45.5	1003
吉林省乾安	124.02	45	965
吉林省长岭	123.97	44.3	953
吉林省双辽	123.5	43.52	840
吉林省通榆	123.13	44.82	751
吉林省白城	122.82	45.63	677
吉林省洮安	122.75	45.35	660
福建省福鼎	120.2	27.34	48
福建省霞浦	120	26.89	0
福建省柘荣	119.89	27.25	-26
福建省平潭	119.78	25.51	-53
福建省福安	119.65	27.09	-84
福建省罗源	119.55	26.49	-108
福建省连江	119.53	26.2	-113
福建省长乐	119.52	25.96	-115
福建省宁德	119.52	26.65	-115
福建省寿宁	119.5	27.47	-120
福建省福清	119.39	25.73	-146
福建省周宁	119.36	27.12	-154
福建省福州	119.3	26.08	-168
福建省闽侯	119.14	26.16	-206
福建省莆田	119	25.44	-240
福建省屏南	118.98	26.92	-245
福建省永泰	118.95	25.88	-252
福建省闽清	118.86	26.21	-274
福建省政和	118.85	27.38	-276
福建省惠安	118.78	25.04	-293
福建省松溪	118.77	27.53	-295
福建省吉田	118.74	26.59	-302
福建省仙游	118.7	25.37	-312
福建省泉州	118.58	24.93	-341
福建省晋江	118.57	24.82	-343
福建省浦城	118.55	27.92	-348
福建省南安	118.39	24.96	-386
福建省金门	118.34	24.43	-398
福建省建瓯	118.32	27.05	-403
福建省永春	118.3	25.34	-408
福建省德化	118.24	25.5	-422
福建省安溪	118.18	25.07	-437
福建省龙溪	118.17	26.18	-439
福建省南平	118.16	26.65	-442
福建省同安	118.15	24.74	-444
福建省厦门	118.1	24.46	-456
福建省崇安	118.02	27.76	-475
福建省大田	117.83	25.69	-521
福建省顺昌	117.8	26.8	-528
福建省龙海	117.79	24.44	-530
福建省沙县	117.77	26.41	-535
福建省长泰	117.75	24.62	-540
福建省三明	117.61	26.23	-574
福建省漳浦	117.61	24.12	-574
福建省华安	117.53	25	-593
福建省邵武	117.48	27.34	-605
福建省将乐	117.45	26.73	-612
福建省东山	117.4	23.72	-624
福建省漳平	117.4	25.3	-624
福建省永安	117.37	25.97	-631
福建省漳州	117.35	24.52	-636
福建省南靖	117.35	24.51	-636
福建省云霄	117.34	23.99	-638
福建省光泽	117.34	27.54	-638
福建省平和	117.3	24.38	-648
福建省明溪	117.18	26.36	-677
福建省诏安	117.16	23.73	-682
福建省泰宁	117.15	26.92	-684
福建省龙岩	117.01	25.12	-718
福建省建宁	116.82	26.85	-763
福建省清流	116.81	26.12	-766
福建省永定	116.81	24.76	-766
福建省连城	116.75	25.72	-780
福建省宁化	116.64	26.26	-806
福建省上杭	116.41	25.43	-862
福建省长汀	116.37	25.85	-871
福建省武平	116.1	25.11	-936
山西省灵丘	114.2	39.47	-1392
山西省天镇	114.08	40.42	-1421
山西省阳高	113.72	40.38	-1507
山西省昔阳	113.68	37.62	-1517
山西省浑源	113.68	39.7	-1517
山西省平定	113.62	37.79	-1531
山西省阳泉	113.57	37.85	-1543
山西省和顺	113.55	37.33	-1548
山西省平顺	113.43	36.19	-1577
山西省黎城	113.4	36.56	-1584
山西省盂县	113.37	38.01	-1591
山西省左权	113.35	37.07	-1596
山西省五台	113.32	38.72	-1603
山西省大同	113.3	40.12	-1608
山西省繁峙	113.28	39.2	-1613
山西省陵川	113.27	35.78	-1615
山西省广灵	113.27	39.75	-1615
山西省壶关	113.23	35.11	-1625
山西省潞城	113.22	36.33	-1627
山西省应县	113.18	39.58	-1637
山西省寿阳	113.17	37.88	-1639
山西省怀仁	113.1	39.82	-1656
山西省长治	113.08	36.18	-1661
山西省襄垣	113.02	36.55	-1675
山西省代县	112.97	39.07	-1687
山西省榆社	112.97	37.08	-1687
山西省定襄	112.95	38.5	-1692
山西省高平	112.88	35.48	-1709
山西省长子	112.87	36.13	-1711
山西省屯留	112.87	36.32	-1711
山西省武乡	112.83	36.83	-1721
山西省晋城	112.83	35.52	-1721
山西省山阴	112.82	39.52	-1723
山西省榆次	112.72	37.68	-1747
山西省忻县	112.7	38.38	-1752
山西省原平	112.7	38.73	-1752
山西省沁县	112.68	36.75	-1757
山西省左云	112.67	40.02	-1759
山西省阳曲	112.65	38.05	-1764
山西省太谷	112.53	37.42	-1793
山西省太原	112.53	37.87	-1793
山西省朔县	112.42	39.32	-1819
山西省阳城	112.38	35.84	-1829
山西省祁县	112.33	37.36	-1841
山西省右玉	112.33	40.18	-1841
山西省清徐	112.33	37.62	-1841
山西省沁源	112.32	36.5	-1843
山西省宁武	112.28	39	-1853
山西省安泽	112.2	36.15	-1872
山西省平遥	112.18	37.2	-1877
山西省神池	112.17	39.1	-1879
山西省沁水	112.15	35.67	-1884
山西省交城	112.14	37.55	-1886
山西省平鲁	112.12	39.53	-1891
山西省文水	112.02	37.42	-1915
山西省静乐	111.9	38.37	-1944
山西省古县	111.9	36.29	-1944
山西省介休	111.88	37.03	-1949
山西省浮山	111.83	35.97	-1961
山西省五寨	111.82	38.93	-1963
山西省孝义	111.8	37.12	-1968
山西省娄烦	111.78	38.05	-1973
山西省灵石	111.77	36.83	-1975
山西省汾阳	111.75	37.27	-1980
山西省霍县	111.72	36.57	-1987
山西省翼城	111.68	35.73	-1997
山西省洪洞	111.68	36.25	-1997
山西省垣曲	111.63	35.3	-2009
山西省岚县	111.62	38.28	-2011
山西省绛县	111.58	35.48	-2021
山西省岢岚	111.58	38.7	-2021
山西省汾西	111.53	36.63	-2033
山西省临汾	111.5	36.08	-2040
山西省偏关	111.47	39.45	-2047
山西省侯马	111.45	35.03	-2052
山西省襄汾	111.43	35.86	-2057
山西省曲沃	111.33	35.63	-2081
山西省方由	111.24	37.86	-2102
山西省夏县	111.22	35.12	-2107
山西省兴县	111.22	38.47	-2107
山西省新绛	111.22	35.62	-2107
山西省交口	111.2	36.97	-2112
山西省闻喜	111.2	35.37	-2112
山西省平陆	111.2	34.12	-2112
山西省河曲	111.17	39.38	-2119
山西省中阳	111.17	37.37	-2119
山西省离石	111.13	37.53	-2129
山西省保德	111.09	38.01	-2138
山西省蒲县	111.07	36.42	-2143
山西省运城	110.97	35.03	-2167
山西省稷山	110.97	35.6	-2167
山西省临县	110.95	37.95	-2172
山西省柳林	110.85	37.45	-2196
山西省万荣	110.83	110.83	-2201
山西省石楼	110.83	37	-2201
山西省乡宁	110.8	35.97	-2208
山西省临猗	110.78	35.15	-2213
山西省大宁	110.72	36.47	-2227
山西省河津	110.7	35.58	-2232
山西省芮城	110.68	34.71	-2237
山西省吉县	110.65	36.12	-2244
山西省永和	110.64	36.62	-2246
山西省永济	110.42	34.88	-2299
湖北省黄梅	115.93	30.09	-977
湖北省英山	115.57	30.75	-1063
湖北省广济	115.56	29.85	-1066
湖北省罗川	115.37	30.79	-1111
湖北省蕲春	115.3	30.24	-1128
湖北省浠水	115.22	30.46	-1147
湖北省阳新	115.22	29.83	-1147
湖北省黄石	115.09	30.2	-1178
湖北省麻城	115	31.17	-1200
湖北省黄冈	114.87	30.44	-1231
湖北省鄂城	114.87	30.38	-1231
湖北省新洲	114.8	31.84	-1248
湖北省红安	114.61	31.29	-1294
湖北省通山	114.52	29.6	-1315
湖北省黄陂	114.36	30.88	-1354
湖北省武昌	114.33	30.35	-1361
湖北省武汉	114.31	30.52	-1366
湖北省咸宁	114.28	29.87	-1373
湖北省大悟	114.09	31.56	-1418
湖北省崇阳	114.04	29.54	-1430
湖北省汉阳	114.02	30.57	-1435
湖北省孝感	113.91	31.92	-1462
湖北省嘉鱼	113.91	29.97	-1462
湖北省蒲圻	113.85	29.71	-1476
湖北省应山	113.81	31.62	-1486
湖北省通城	113.8	29.23	-1488
湖北省云梦	113.73	31.02	-1505
湖北省安陆	113.69	31.25	-1514
湖北省应城	113.6	30.94	-1536
湖北省汉川	113.59	30.63	-1538
湖北省广水	113.48	31.37	-1565
湖北省随州	113.22	31.42	-1627
湖北省京山	113.11	31.03	-1654
湖北省监利	112.9	29.83	-1704
湖北省钟祥	112.58	31.17	-1781
湖北省石首	112.41	29.73	-1822
湖北省沙市	112.24	30.32	-1862
湖北省荆门	112.19	31.02	-1874
湖北省江陵	112.18	30.35	-1877
湖北省襄樊	112.14	30.02	-1886
湖北省宜昌	111.3	30.7	-2088
湖北省十堰	110.79	32.65	-2210
黑龙江省抚远	134.15	48.33	3396
黑龙江省饶河	134	46.78	3360
黑龙江省虎林	133.97	45.75	3353
黑龙江省同江	132.5	47.67	3000
黑龙江省宝清	132.17	46.33	2921
黑龙江省富锦	132.02	47.23	2885
黑龙江省密山	131.85	45.53	2844
黑龙江省绥滨	131.83	47.3	2839
黑龙江省双鸭山	131.17	46.65	2681
黑龙江省绥芬河	131.17	44.38	2681
黑龙江省集贤	131.13	46.7	2671
黑龙江省东宁	131.12	44.07	2669
黑龙江省鸡东	131.04	45.27	2650
黑龙江省鸡四	130.97	45.3	2633
黑龙江省萝北	130.83	47.58	2599
黑龙江省七台河	130.83	45.82	2599
黑龙江省桦川	130.68	47.02	2563
黑龙江省桦南	130.53	46.25	2527
黑龙江省勃利	130.53	45.75	2527
黑龙江省穆棱	130.5	44.9	2520
黑龙江省佳木斯	130.35	46.83	2484
黑龙江省鹤岗	130.3	47.33	2472
黑龙江省林口	130.23	45.3	2455
黑龙江省嘉荫	130	48.93	2400
黑龙江省汤源	129.92	46.73	2381
黑龙江省牡丹江	129.58	44.6	2299
黑龙江省依兰	129.55	46.33	2292
黑龙江省宁安	129.47	44.35	2273
黑龙江省海林	129.35	44.57	2244
黑龙江省伊春	128.92	47.73	2141
黑龙江省方正	128.8	45.83	2112
黑龙江省通河	128.7	45.98	2088
黑龙江省逊克	128.42	49.57	2021
黑龙江省延寿	128.35	45.47	2004
黑龙江省铁力	128.08	47.98	1939
黑龙江省木兰	128.03	45.95	1927
黑龙江省尚志	127.95	45.22	1908
黑龙江省黑河	127.53	50.22	1807
黑龙江省爱辉	127.53	50.22	1807
黑龙江省庆安	127.5	46.87	1800
黑龙江省孙吴	127.5	49.22	1800
黑龙江省宾县	127.48	45.75	1795
黑龙江省巴彦	127.38	46.08	1771
黑龙江省五常	127.17	44.93	1721
黑龙江省绥棱	127.12	47.22	1709
黑龙江省绥化	127	46.63	1680
黑龙江省海伦	126.97	47.47	1673
黑龙江省阿城	126.95	45.52	1668
黑龙江省通北	126.8	49.76	1632
黑龙江省哈尔滨	126.63	45.75	1591
黑龙江省呼玛	126.6	51.72	1584
黑龙江省呼兰	126.58	46	1579
黑龙江省望奎	126.5	46.83	1560
黑龙江省北安	126.5	48.22	1560
黑龙江省双城	126.32	45.53	1517
黑龙江省兰西	126.3	46.28	1512
黑龙江省克东	126.22	48.03	1493
黑龙江省德都	126.17	48.5	1481
黑龙江省青岗	126.13	46.68	1471
黑龙江省拜泉	126.07	47.62	1457
黑龙江省肇东	125.98	46.07	1435
黑龙江省明水	125.88	47.18	1411
黑龙江省克山	125.87	48.03	1409
黑龙江省安达	125.33	46.42	1279
黑龙江省依安	125.3	47.92	1272
黑龙江省肇州	125.25	45.72	1260
黑龙江省嫩江	125.2	49.17	1248
黑龙江省肇源	125.07	45.53	1217
黑龙江省大庆	125.03	46.58	1207
黑龙江省林甸	124.87	47.18	1169
黑龙江省讷河	124.85	48.48	1164
黑龙江省塔河	124.7	52.32	1128
黑龙江省杜尔伯特	124.44	46.86	1066
黑龙江省富裕	124.4	47.8	1056
黑龙江省加格达奇	124.07	50.42	977
黑龙江省齐齐哈尔	123.97	47.33	953
黑龙江省甘南	123.48	47.9	835
黑龙江省泰来	123.45	46.4	828
黑龙江省龙江	123.18	47.35	763
黑龙江省漠河	122.37	53.48	569
江西省玉山	118.25	28.68	-420
江西省广丰	118.2	28.45	-432
江西省上饶	117.97	28.47	-487
江西省婺源	117.83	29.25	-521
江西省铅山	117.71	28.32	-550
江西省横峰	117.62	28.42	-571
江西省德兴	117.58	28.96	-581
江西省弋阳	117.43	28.42	-617
江西省景德镇	117.22	29.3	-667
江西省贵溪	117.2	28.3	-672
江西省乐平	117.12	28.97	-691
江西省万年	117.08	28.7	-701
江西省资溪	117.06	27.7	-706
江西省鹰潭	117.02	28.23	-715
江西省黎川	116.91	27.3	-742
江西省余江	116.82	28.22	-763
江西省金溪	116.77	27.92	-775
江西省于干	116.69	28.7	-794
江西省波阳	116.68	29	-797
江西省南城	116.62	27.56	-811
江西省东乡	116.61	28.23	-814
江西省彭泽	116.56	29.9	-826
江西省南丰	116.52	27.22	-835
江西省抚州	116.34	28	-878
江西省石城	116.32	26.34	-883
江西省广昌	116.32	26.84	-883
江西省临川	116.29	27.95	-890
江西省进贤	116.26	28.37	-898
江西省湖口	116.23	29.75	-905
江西省宜黄	116.2	27.55	-912
江西省都昌	116.19	29.29	-914
江西省崇仁	116.05	27.75	-948
江西省星子	116.03	29.47	-953
江西省瑞金	116.02	25.89	-955
江西省宁都	116	26.46	-960
江西省九江	115.97	29.71	-967
江西省南昌	115.89	28.68	-986
江西省乐安	115.82	27.44	-1003
江西省永修	115.82	29.04	-1003
江西省新建	115.8	28.69	-1008
江西省会昌	115.79	25.58	-1010
江西省德安	115.75	29.33	-1020
江西省丰城	115.7	28.19	-1032
江西省瑞昌	115.65	29.68	-1044
江西省寻乌	115.64	24.96	-1046
江西省安义	115.55	28.86	-1068
江西省清江	115.54	28.07	-1070
江西省永丰	115.42	27.33	-1099
江西省安远	115.41	25.15	-1102
江西省新干	115.4	27.77	-1104
江西省于都	115.39	25.96	-1106
江西省奉新	115.38	28.71	-1109
江西省高安	115.38	28.42	-1109
江西省靖安	115.37	28.88	-1111
江西省兴国	115.33	26.32	-1121
江西省峡江	115.15	27.56	-1164
江西省吉水	115.14	27.22	-1166
江西省武宁	115.09	29.26	-1178
江西省定南	115.02	24.7	-1195
江西省吉安	114.97	27.12	-1207
江西省信丰	114.94	25.39	-1214
江西省新余	114.92	27.81	-1219
江西省赣州	114.92	25.85	-1219
江西省上高	114.91	28.25	-1222
江西省泰和	114.88	26.81	-1229
江西省龙南	114.79	24.91	-1250
江西省宜丰	114.78	28.4	-1253
江西省万安	114.77	26.47	-1255
江西省南康	114.75	25.66	-1260
江西省分宜	114.68	27.82	-1277
江西省安福	114.62	27.39	-1291
江西省上犹	114.55	25.8	-1308
江西省修永	114.55	29.04	-1308
江西省全南	114.53	24.76	-1313
江西省遂川	114.5	26.33	-1320
江西省万载	114.44	28.11	-1334
江西省宜春	114.38	27.81	-1349
江西省铜鼓	114.37	28.53	-1351
江西省大余	114.36	25.39	-1354
江西省崇义	114.31	25.69	-1366
江西省永新	114.23	26.96	-1385
江西省井冈山	114.17	26.57	-1399
江西省赣县	114.02	25.85	-1435
江西省宁冈	113.97	26.71	-1447
江西省莲花	113.94	27.14	-1454
江西省萍乡	113.85	27.6	-1476
内蒙古莫力达瓦达斡尔族自治旗	124.5	48.47	1080
内蒙古鄂伦春自治旗	123.7	50.58	888
内蒙古阿荣旗	123.5	48.13	840
内蒙古科尔沁左翼中旗	123.28	44.13	787
内蒙古布特哈旗	122.78	47.98	667
内蒙古科尔沁左翼后旗	122.35	42.97	564
内蒙古通辽	122.28	43.63	547
内蒙古乌兰浩特	122.08	46.07	499
内蒙古科尔沁右翼前旗	122.03	46.12	487
内蒙古库伦旗	121.75	42.72	420
内蒙古额尔古纳左旗	121.52	50.8	365
内蒙古突泉	121.5	45.4	360
内蒙古科尔沁右翼中旗	121.47	45.05	353
内蒙古开鲁	121.32	43.62	317
内蒙古扎鲁特旗	120.87	44.55	209
内蒙古喜桂图旗	120.73	49.3	175
内蒙古奈曼旗	120.65	42.85	156
内蒙古额尔古纳右旗	120.08	50.45	19
内蒙古阿鲁科尔沁旗	120.05	43.97	12
内蒙古敖汉旗	119.87	42.3	-31
内蒙古鄂温克族自治旗	119.75	49.13	-60
内蒙古海拉尔	119.73	49.12	-65
内蒙古陈巴尔虎旗	119.45	49.33	-132
内蒙古巴林左旗	119.35	43.98	-156
内蒙古宁城	119.32	41.62	-163
内蒙古翁牛特旗	119	42.97	-240
内蒙古赤峰	118.87	42.28	-271
内蒙古喀喇沁旗	118.67	41.95	-319
内蒙古巴林右旗	118.65	43.52	-324
内蒙古新巴尔虎右旗	118.23	48.22	-425
内蒙古林西	118.02	43.62	-475
内蒙古西乌珠穆沁旗	117.58	44.6	-581
内蒙古克什克腾旗	117.48	43.28	-605
内蒙古满洲里	117.47	49.58	-607
内蒙古东乌珠穆沁旗	116.97	45.53	-727
内蒙古新巴尔虎左旗	116.82	48.67	-763
内蒙古多伦	116.48	42.18	-845
内蒙古阿巴哈纳尔旗	116.08	43.95	-941
内蒙古正蓝旗	116.02	42.25	-955
内蒙古太仆寺旗	115.3	41.9	-1128
内蒙古正镶白旗	115	42.32	-1200
内蒙古阿巴嘎旗	114.97	44.03	-1207
内蒙古化德	114	41.9	-1440
内蒙古兴和	113.97	40.88	-1447
内蒙古镶黄旗	113.83	42.25	-1481
内蒙古苏尼特左旗	113.7	43.85	-1512
内蒙古商都	113.53	41.58	-1553
内蒙古察哈尔右翼前旗	113.18	40.78	-1637
内蒙古丰镇	113.15	40.45	-1644
内蒙古察哈尔右翼后旗	113.15	41.85	-1644
内蒙古集宁	113.08	41.03	-1661
内蒙古苏尼特右旗	112.95	42.47	-1692
内蒙古察哈尔右翼中旗	112.62	41.28	-1771
内蒙古卓资	112.52	40.93	-1795
内蒙古凉城	112.48	40.52	-1805
内蒙古二连浩特	111.96	43.65	-1930
内蒙古和林格尔	111.8	40.4	-1968
内蒙古四子王旗	111.68	41.37	-1997
内蒙古清水河	111.65	39.92	-2004
内蒙古呼和浩特	111.65	40.82	-2004
内蒙古武川	111.42	41.12	-2059
内蒙古托克托	111.15	40.28	-2124
内蒙古上默特左旗	111.13	40.72	-2129
内蒙古准格尔旗	111.13	39.68	-2129
内蒙古上默特右旗	110.52	40.55	-2275
内蒙古达尔罕茂明安联合旗	110.42	41.72	-2299
内蒙古固阳	110.03	41.03	-2393
内蒙古达拉特旗	110.02	40.42	-2395
内蒙古包头	110	40.58	-2400
内蒙古伊克昭盟	110	39.83	-2400
内蒙古东胜县	110	39.83	-2400
内蒙古伊金霍洛旗	109.77	39.25	-2455
内蒙古乌审旗	109.03	38.38	-2633
内蒙古杭锦旗	108.7	39.83	-2712
内蒙古乌拉特前旗	108.65	40.75	-2724
内蒙古乌拉特后旗	108.52	40.88	-2755
内蒙古乌拉特中旗	108.52	41.55	-2755
内蒙古五原	108.28	41.12	-2813
内蒙古鄂托克旗	107.97	39.12	-2887
内蒙古鄂托克前旗	107.43	38.18	-3017
内蒙古临河	107.37	40.78	-3031
内蒙古杭锦后旗	107.12	40.88	-3091
内蒙古磴口	106.98	40.33	-3125
内蒙古乌海	106.82	39.67	-3163
内蒙古阿拉善左旗	105.68	38.85	-3437
内蒙古阿拉善右旗	101.68	39.2	-4397
内蒙古额济纳旗	100.88	41.9	-4589
湖南省宜章	113.96	25.41	-1450
湖南省桂东	113.91	25.08	-1462
湖南省酃县	113.77	26.49	-1495
湖南省汝城	113.68	25.54	-1517
湖南省浏阳	113.63	28.16	-1529
湖南省平江	113.56	29.71	-1546
湖南省茶陵	113.54	26.79	-1550
湖南省醴陵	113.5	27.67	-1560
湖南省临湘	113.42	29.48	-1579
湖南省资兴	113.39	25.95	-1586
湖南省攸县	113.32	27.01	-1603
湖南省安仁	113.27	26.71	-1615
湖南省株洲	113.16	27.83	-1642
湖南省永兴	113.11	26.13	-1654
湖南省岳阳	113.09	29.37	-1658
湖南省泪罗	113.05	28.8	-1668
湖南省郴州	113	25.79	-1680
湖南省长沙	113	28.21	-1680
湖南省郴县	113	25.79	-1680
湖南省衡东	112.95	27.1	-1692
湖南省湘潭	112.91	27.87	-1702
湖南省湘阴	112.87	28.68	-1711
湖南省衡山	112.86	27.25	-1714
湖南省来阳	112.84	26.41	-1718
湖南省望城	112.8	28.37	-1728
湖南省桂阳	112.72	25.73	-1747
湖南省衡南	112.61	26.89	-1774
湖南省衡阳（大，东）	112.61	26.89	-1774
湖南省华容	112.55	29.52	-1788
湖南省临武	112.55	25.27	-1788
湖南省宁乡	112.55	28.27	-1788
湖南省湘乡	112.5	27.75	-1800
湖南省南县	112.39	29.37	-1826
湖南省衡阳（小，西）	112.39	26.98	-1826
湖南省常宁	112.39	26.38	-1826
湖南省沅江	112.36	28.83	-1834
湖南省嘉禾	112.35	25.56	-1836
湖南省益阳	112.33	28.6	-1841
湖南省新田	112.21	25.91	-1870
湖南省双峰	112.18	27.44	-1877
湖南省蓝山	112.16	25.37	-1882
湖南省安乡	112.16	29.41	-1882
湖南省祁东	112.14	26.8	-1886
湖南省桃江	112.11	28.51	-1894
湖南省汉寿	111.97	28.9	-1927
湖南省娄底	111.96	27.71	-1930
湖南省宁远	111.95	25.6	-1932
湖南省津市	111.87	29.64	-1951
湖南省祁阳	111.85	26.59	-1956
湖南省江华	111.79	24.97	-1970
湖南省澧县	111.75	29.65	-1980
湖南省邵东	111.73	27.25	-1985
湖南省常德	111.69	29.05	-1994
湖南省涟源	111.66	27.68	-2002
湖南省双牌	111.64	25.96	-2006
湖南省临澧	111.64	29.44	-2006
湖南省零陵	111.63	26.22	-2009
湖南省永州	111.63	26.22	-2009
湖南省道县	111.57	25.52	-2023
湖南省邵阳	111.5	27.22	-2040
湖南省桃源	111.47	28.9	-2047
湖南省新邵	111.46	27.33	-2050
湖南省冷水江	111.41	27.68	-2062
湖南省石门	111.35	29.59	-2076
湖南省江永	111.33	25.41	-2081
湖南省新化	111.29	27.73	-2090
湖南省东安	111.28	26.41	-2093
湖南省安化	111.2	28.38	-2112
湖南省慈利	111.09	29.41	-2138
湖南省隆回	111.04	27.13	-2150
湖南省新宁	110.84	26.44	-2198
湖南省泸溪	110.73	28.29	-2225
湖南省武冈	110.61	26.73	-2254
湖南省溆浦	110.57	27.92	-2263
湖南省洞口	110.57	27.06	-2263
